a,b
1593,16702
10342,23174
40218,39418
18894,4708
15162,5027
182,165
44415,38508
49238,10406
41902,28061
51330,15719
47947,44401
53814,1207
50014,10421
26883,20173
45593,42501
28395,14178
37259,15388
39325,16310
31451,24708
24,33
46897,16965
24091,22676
37149,10333
15822,33956
9852,6531
24397,15965
28351,25634
55297,44704
2496,188
518,1971
9191,1635
21303,24292
6297,2578
18120,4833
7027,4026
6975,11108
34180,16689
25735,17351
53444,30098
46404,26704
12502,6011
11290,2763
20590,8416
2299,1694
31312,48474
1548,450
51938,18384
17725,5331
23437,4291
13321,1538
17844,1976
48468,36577
1488,91
12245,9247
42279,38058
6176,35455
9179,12616
4594,10526
8789,3406
7863,24740
10932,38819
3125,8636
11531,14243
19513,17772
14203,12269
33749,32867
10539,13377
54601,22910
17566,26884
2142,5913
24974,35778
24100,8681
37870,28453
15551,12947
29351,22235
53225,17750
36076,18355
36846,34125
38552,4631
1396,1380
1857,286
9854,12135
59300,29387
4906,4194
30973,3846
27070,10156
19172,27196
1433,36959
49834,6323
32007,29074
2212,29100
38701,30983
25357,19296
37403,6202
7904,6389
250,7995
37988,32755
57612,44985
2545,13377
41248,33126
58402,24676
52811,22726
17966,31292
7168,18203
32468,19523
45804,41836
11215,28512
6686,3953
19720,26920
47054,26743
47843,33666
3887,2551
39066,36545
12052,3892
13166,6203
7069,4236
17171,19810
11460,10489
32412,30875
18364,11643
14418,8949
16478,7673
8332,6403
9176,6207
49540,44587
679,3381
15136,3636
26313,8303
37069,10489
11708,6689
40148,23251
3,957
28200,1916
7401,1939
3123,5569
8996,1568
3997,33106
9368,2907
24067,10719
1034,7797
49393,1082
4620,1994
7393,3904
3459,7463
49260,13142
28529,16708
3196,2264
39018,3426
37292,5954
24122,18260
59247,34868
3429,1170
4401,3489
30661,28921
57100,41124
13469,8995
19867,1053
14097,12489
24248,2087
3319,12767
13515,10966
21218,6538
37455,31137
10375,18111
8657,7255
17261,4371
40414,23204
56508,32441
30038,16756
17034,2052
25158,20797
37977,18975
17896,16747
50059,39746
16453,18610
38619,15024
17559,15797
24849,2384
49411,49178
57962,17320
3242,16421
37393,46067
10170,9723
49605,47871
30855,4391
5009,767
49528,16675
46434,44463
50731,39855
28244,55887
21356,36796
38581,20111
8892,40981
15702,12292
15089,14412
27951,22153
1240,6881
35099,32126
43155,23442
1644,10996
51027,34982
18823,15878
28459,9161
10280,1151
14516,15851
4057,6874
55050,34962
20487,20022
53252,43009
11218,10083
4756,5368
50260,36725
21104,9918
16605,2879
14426,10652
23153,31423
32927,17869
6844,13345
11700,4275
98,3727
23993,34421
21852,9605
10887,24417
47647,8548
27950,9081
18167,9378
8666,4260
14738,5288
16140,11543
37593,21608
35955,24338
14885,13355
46024,37952
53830,46208
20784,14775
461,3974
20053,24137
3786,571
3855,8775
36831,7192
6292,520
44142,9632
24612,13090
30269,16835
13980,1529
16749,7616
49263,48497
1045,430
3206,6600
38940,4266
14761,14915
32717,23590
281,2637
18412,11154
30692,19609
14780,16282
2595,398
4777,9895
14890,13726
37333,29248
38434,17458
7019,18281
2701,1626
7996,3939
23690,981
4971,24155
7639,9626
39333,27670
19871,16338
35253,27387
53777,48935
22781,16801
49966,5868
53482,14300
397,75
51421,32145
1099,8049
3321,2129
24881,20828
24783,8532
18530,5288
42907,6073
9578,9267
4106,39282
16989,16801
53666,28109
8510,1901
4357,895
48000,17524
5166,2502
21278,5963
2251,2234
38796,19647
49078,17650
22819,12627
2456,9131
2610,3115
42083,2619
4471,3122
16916,19099
24187,311
9130,5200
15992,14171
54001,30113
10860,5848
24193,15567
24680,30856
25953,29276
44153,22274
17548,21014
11506,5985
50347,25158
2992,8971
21690,8628
49279,44786
29307,12376
1390,26707
57391,9300
25011,23355
17022,5093
10429,2979
30269,8686
37881,37768
54143,7637
18199,10201
6629,31646
41339,25117
31137,11565
22080,5670
42872,535
3502,1998
22449,7450
13857,7047
29002,5338
1326,1672
5123,654
26853,8221
18554,15535
8622,5676
2265,404
6108,12891
29528,23478
10383,9774
9081,4355
22567,36438
23539,13374
29764,6816
26150,45509
16128,12310
27073,7737
7172,5491
11996,4810
51352,48507
39828,2269
35925,20657
45798,38001
31354,16403
9115,2595
3109,28478
37613,11745
34803,21415
41382,22826
9415,9752
28341,12861
55535,51172
1911,3835
5207,19334
99,36
12796,6533
35377,32530
40942,26699
51980,15074
6487,1802
53760,27284
186,1276
53442,21101
1302,7883
4698,3270
9520,3597
58879,7647
16492,5635
32170,14910
11076,5672
5368,2950
34553,31923
6565,4621
15921,2452
33119,18874
54860,1862
10929,821
9178,2608
12654,8596
46691,13338
1520,237
40559,25562
14168,7635
7141,4735
8218,9332
44343,9320
17718,11951
3820,7571
10256,5760
56582,34678
58146,29989
410,236
9461,4141
17291,742
10399,4075
32273,4842
29708,13594
30117,16487
11777,34766
32377,33830
50462,45680
29630,24574
33135,261
13525,5677
29325,13974
54177,6466
3047,6592
57986,42091
14653,13099
58296,52068
3556,3735
45669,44858
44123,29864
19428,17886
12218,5298
32999,4419
51308,49122
50323,23983
14080,1931
1235,396
557,136
12593,9900
13480,15441
21495,13243
18276,5908
256,4765
767,1535
30299,87
30296,14675
25180,24452
59335,44419
26108,25033
27868,17065
17769,13930
40347,35696
6440,21159
7558,2678
559,6323
28575,28309
9650,874
3644,9637
3439,726
23234,17299
25083,15637
35202,25138
15077,4135
14500,12344
28503,1997
30980,12446
3117,13622
11623,5941
5698,33523
27871,1063
46500,22159
15765,21788
44220,22646
4051,7982
52740,16611
17548,14813
53878,3265
18842,4268
17386,23144
28906,17255
19341,8217
50146,39413
11054,12301
42655,19778
57995,54958
24029,21765
36432,8530
32976,31596
49926,40302
3298,509
32681,31918
39110,47271
37414,21021
1191,14945
37105,29226
46227,44583
21648,2472
27,13
24922,46821
30239,1314
32604,32410
21464,11339
14789,35457
54687,19868
29091,17922
211,201
16931,11372
3443,2994
20536,3047
42404,41907
32714,17360
8323,22519
19835,9388
9263,577
58609,54403
25050,21099
42986,39233
1439,1172
3233,4445
52961,52125
8616,5744
36659,18293
47271,38868
16153,20112
11579,2549
4941,569
21943,21885
5108,12467
9562,1488
5516,20714
48614,34412
4816,685
57845,25100
53169,39204
2087,16206
28953,24875
18628,15144
13544,12897
11867,18905
21432,16304
55946,33426
38127,19335
39846,3020
689,14864
41023,39125
46910,31399
47840,24637
12996,23721
4997,8293
27079,577
38036,34847
30182,12692
17539,11913
48080,22194
54266,25266
4517,22111
59492,26588
15197,6408
21273,11634
42594,181
4523,9078
110,198
1641,714
1426,15440
28439,8149
29366,26215
18786,28182
25888,3223
14064,7628
19002,6479
26870,35619
51369,698
11918,3312
41590,8278
19689,10306
45634,43947
49617,36344
15732,3593
36403,14847
6999,8618
58660,37425
55697,7103
17456,12890
55553,12956
4238,3892
49114,28857
30589,13062
5151,4107
97,4218
89,5
3748,4965
20128,15406
181,733
14328,12719
20742,42782
10097,21108
17575,13285
13185,1703
1857,479
17526,5868
3972,580
819,196
11070,8008
34983,14738
30319,22913
54761,30870
5121,1011
26621,9443
48497,35789
41664,31543
39435,28712
58318,836
684,1145
31506,29338
14221,8626
37686,33493
16254,7479
52601,50918
1877,1828
46765,18899
52253,32047
52812,28470
13715,10901
18895,6839
18622,4361
13299,9508
40572,11593
47497,25020
49860,37370
57922,10006
25751,22642
19950,10486
26286,14518
11016,23097
147,25682
20639,4093
32872,21261
40481,12995
23709,23368
18506,4426
55104,4640
44883,20871
29165,18202
2386,8036
17678,10104
58513,26142
34517,16126
58971,44395
50722,10361
1232,1108
37915,6505
12157,18853
16343,10066
9970,6370
31806,3246
5589,1057
28795,12057
16743,45720
206,18072
45806,25062
46940,29749
59285,51465
10403,10898
52441,24411
25203,6999
20451,50727
18433,4703
14257,5317
35992,3218
30896,17758
51595,2463
1935,12415
30164,26127
37959,23202
5246,16859
40168,36942
4545,2391
11369,10831
8356,4658
1629,7262
47226,34556
16577,12175
342,147
1580,101
1111,20814
42516,13639
48935,6713
35776,255
18012,6368
27036,6432
52741,39414
28174,52297
52328,12325
6797,11733
10930,7146
27982,26481
588,238
10958,7301
38642,35180
27493,1933
2208,16396
48537,32615
13219,3527
28961,11741
27179,30905
7461,3912
35573,20500
11169,10252
28518,15071
4619,9635
32911,2433
174,789
57923,33894
35198,48460
1583,22233
5790,3043
24331,4374
55780,50139
46329,7456
52351,50584
10322,8956
10361,10228
54844,49537
17536,17507
1530,5138
855,1412
25709,13644
18112,448
41835,38367
25941,22281
1959,1637
8793,2971
25748,7014
9998,20405
20149,9131
311,17313
43118,24526
13629,7204
19961,11068
40422,11367
4393,879
9573,11142
17552,4222
18720,14030
4183,1794
6929,4598
9120,3967
28291,5958
45576,8615
32355,39687
8272,13235
50069,22732
1234,660
26543,3503
3345,1477
12351,4070
17324,17167
52054,49186
7490,105
9702,6635
12490,8999
22317,11706
1819,333
4967,5660
23324,42968
15664,6890
50656,45427
21911,9981
51516,46524
53706,41292
20695,13634
31637,5443
5149,10177
9653,18372
30186,10164
18993,186
3653,4482
983,126
22790,9618
10622,1167
22913,5773
34380,32199
28922,25980
26584,9167
13539,809
3505,16118
32377,2536
989,826
2457,297
4481,4321
44032,26018
51662,23466
10221,1421
19447,4604
52229,26188
50719,15234
857,309
39305,25688
42362,21228
7780,26187
35261,11152
29490,39220
4769,8437
19623,9761
24425,834
43640,6118
21256,18891
7751,9190
32769,14609
5592,32399
22497,4818
51150,7649
5361,23
47704,11403
5368,981
25587,24427
33692,3032
53985,10965
9329,1224
15808,12954
46582,5649
4567,1033
35921,20095
22208,3882
35358,10757
4544,254
7119,7696
40804,39210
5714,6166
12391,4224
22414,18431
6149,10416
25788,31185
7146,15204
45074,10070
54661,47084
202,6
453,1586
1551,2912
9623,8823
33359,11509
43174,28825
37019,30411
24847,6953
18145,17440
38474,1954
16814,4892
45299,22143
823,3109
32459,29009
27192,26215
48745,15572
43164,34593
39410,8083
31775,10132
1423,1203
15703,9080
311,63
19056,17821
10219,10104
977,1616
7467,5546
17284,14099
18702,5758
2379,1762
153,34451
8599,803
4470,4297
12273,8821
6006,11048
28475,14332
14698,8860
49892,27041
7751,6606
29535,25575
21920,5466
4623,2528
17216,10631
10340,26
4006,312
3420,1837
58885,57559
47722,24159
34405,3248
12182,1499
10367,8399
24755,17467
7601,5315
33224,35057
35792,52659
11171,16462
17360,13392
19044,24060
31268,17926
43801,41534
22351,2132
8417,2874
1094,6876
19288,26107
14365,4202
10902,4592
6141,3307
8264,391
31748,22883
56660,44771
32340,30293
15952,16297
28903,2925
41623,18030
44006,24087
3192,2999
7446,5441
17023,1886
2746,1331
47082,41405
51680,34146
40407,30462
1303,10640
15409,18282
3563,3357
2827,2263
31593,16061
3396,3980
10768,10197
34410,20366
6375,14807
17932,40470
59496,2455
26792,2913
13637,4882
4571,43402
1028,940
28617,13963
18096,1711
20898,6680
51474,35789
46432,13920
9614,4031
10874,8195
5997,11558
9914,1992
47582,16394
15333,11765
12880,13843
30205,9636
3217,3803
37405,5875
53644,6720
4566,2931
48740,25261
3353,6011
29261,7517
11263,10681
19142,17644
2761,856
17981,9850
28867,5339
66,2746
18062,10449
22925,3789
52109,42255
36055,7176
33783,34728
5599,3628
25322,34936
12657,30947
2852,21046
14933,4657
45294,6377
5496,3018
19459,9979
33826,18448
13945,12107
10000,4229
10395,11035
310,251
39764,12927
1764,2660
6830,4786
17850,21411
28517,6807
44703,26986
33387,27781
39222,17742
14183,5214
11667,31170
34048,35013
29703,10079
54458,41534
22741,21643
21437,50788
16032,35880
31714,21316
13801,1581
45776,17705
18176,17816
24092,5001
7072,16716
8880,28316
17958,5812
28167,13534
46540,46079
612,483
29911,28065
21541,1921
47057,16109
52296,6126
56964,31882
12759,21072
51471,30904
51212,13915
27238,102
16196,29960
14360,6150
56048,33183
58253,34493
52279,45562
20112,10823
16558,9169
1634,1170
13379,6839
4166,2271
5683,2178
33965,13980
46107,25118
37996,12411
4717,4889
10148,2321
42348,26886
44617,6998
50999,29172
14736,12214
42305,8339
16039,11978
32143,3492
22374,17772
30725,19230
16856,16318
28022,25529
32740,19082
48214,21785
56397,4602
29029,21325
35278,32557
14216,4019
52970,25012
19622,7355
44900,13045
47155,12202
3521,3755
22487,13069
4872,3450
22175,30645
35631,31002
50983,3619
33261,14562
22,15
20367,18314
33233,33442
1803,12826
8569,2767
10852,12221
28726,17741
10282,21585
15389,18686
9780,5663
38169,5382
43154,14939
50697,39772
54605,29712
13124,12122
52983,12494
480,400
36419,26973
10097,205
1462,929
4551,3510
56888,53078
59278,54370
40325,3368
49306,20793
42763,1168
54616,34707
9439,14109
12838,7517
25828,21071
17214,5352
8946,1168
25021,20684
59583,34050
33462,12651
20127,11678
31255,24237
53845,38093
54956,35611
6317,32163
40454,742
45754,8860
5258,2905
47683,24978
15529,6321
5140,11048
37393,26647
38896,34233
53134,49641
8271,369
36059,32352
39320,33352
7653,2662
41616,7746
49737,29308
12464,10817
23058,21126
12110,11860
36944,15922
14388,17947
7759,16849
14228,4013
24458,17541
39212,8839
319,2063
40107,22179
12185,12736
32280,3543
18229,8075
20139,10031
23950,310
1116,19256
8328,30871
2183,833
14669,6585
6096,15485
8716,1638
50439,37220
7745,29669
43794,5106
17426,6558
10238,8135
39560,4066
20491,16927
14244,996
21679,3563
8660,646
56783,37299
38576,30360
39865,4086
3463,1634
56323,9198
47463,34900
7455,5958
36905,18779
19839,8967
28781,3364
32448,29811
1679,391
11224,8247
21867,13394
11062,11391
31270,39
33330,8728
23338,25798
33963,30044
27228,3446
44694,18170
13124,697
17221,4571
21236,3515
19829,2227
35225,4458
4169,3982
42443,39333
9274,4118
18237,12128
28814,15803
301,177
3580,7375
38189,455
31129,10810
41324,29157
2391,26970
45472,21872
58291,26093
49098,6966
454,4708
13285,30117
43611,25755
853,10262
16069,13132
28069,7187
632,46
9444,2380
39952,33912
33591,41223
27106,20016
14960,28459
19274,5700
41849,17509
22901,7908
9043,6934
105,140
2580,752
52930,1105
48136,21635
1029,1093
13125,742
1885,1610
10475,36186
40317,24547
20868,23445
10402,4120
47858,20402
1644,675
19458,8378
23291,28480
15722,11528
90,26
49788,46525
46179,38666
17333,31010
19474,1873
17047,8802
21456,10624
4935,5610
38343,6938
14876,10844
8930,21348
37950,26765
12901,23657
10479,15085
6937,371
3172,1200
918,3782
1323,2066
29761,9982
17779,4766
54160,16012
275,6921
18748,15217
41176,42984
45947,25838
691,121
18094,15631
651,3566
48569,9237
22604,1096
41068,26926
6341,7750
11972,4182
41964,27870
30357,12337
23282,6078
31204,16513
33488,6829
28114,16833
42483,32308
10341,4030
14911,4870
23743,38790
13217,25398
27608,39453
44497,29577
5373,4425
14233,23256
57843,14737
36535,13943
24930,21441
14319,5441
22934,2099
18637,15398
27544,16526
7284,8339
5689,11733
21816,16031
12966,11022
19307,11056
4649,3917
32462,14699
51219,39613
30868,8321
6663,16786
27064,1144
4354,25603
25286,42776
32365,30504
26953,26430
12442,9741
22333,2084
46156,29837
5232,3112
2148,592
38637,3067
438,2180
99,16178
134,89
3829,1386
6823,8144
6714,16305
36705,8787
4756,10035
43397,5409
50119,9014
9996,11190
14513,1028
39823,30690
7658,20103
5512,2901
32755,6628
37270,975
24773,15918
10342,2039
19550,6623
25684,41574
54342,6405
2253,769
19814,9192
2848,1775
26851,16502
17514,8368
25547,19935
9725,6772
41060,24612
356,142
44832,28083
49337,12889
54034,6193
20167,15443
58396,31990
56621,5790
2093,873
16673,11873
29321,27629
8124,42864
16438,2682
38734,18008
51638,46021
26150,17411
13648,42875
25861,22452
1706,980
751,741
41533,36122
37408,52886
19973,9360
17799,12332
30262,40081
34649,4883
44001,33134
31232,40851
25934,18817
42448,10400
13396,30278
15583,22210
44866,1637
32527,31404
169,417
16399,13282
14846,9984
23945,392
46216,13864
23202,10092
7676,5019
6940,4781
52598,37631
29329,24388
48870,39470
47091,45554
11214,784
35754,9450
6990,6131
5215,1715
31253,1826
7574,6542
10431,6715
30770,22384
8933,4629
15309,12926
32076,19510
25704,26105
6140,29253
6442,17733
11216,6399
7641,8274
1087,1029
53724,48373
3647,3993
36604,6394
2851,2353
54618,9388
19652,896
17519,4635
1652,13782
23380,18648
6007,4558
11232,6160
44605,33338
9029,3869
12160,5857
6508,13442
16303,12598
1823,324
30736,12169
633,403
29664,26445
38690,19892
43053,7098
12950,238
40847,25084
52045,27184
55074,51242
55314,37808
4851,4653
56870,54769
15326,9554
35401,15878
23727,4350
1589,1448
53530,44127
13174,19972
43648,41200
1160,1296
411,6401
7675,5665
27530,23371
20776,5784
37838,27583
36358,25355
43715,7424
47304,21323
16142,13830
59346,24730
6802,624
1601,2643
28497,15619
5768,8434
8056,1239
45620,5736
2514,275
41833,28518
247,6131
7729,12165
1380,19463
12004,2351
12621,20335
29875,7077
32953,31418
27598,27278
36229,12855
53271,18649
5649,1928
33091,24706
1590,3639
13904,3007
3011,2240
496,3
14420,4481
58951,31109
32,165
1371,6312
41458,26814
2163,3051
4032,5366
24364,18444
4624,311
43430,34069
866,183
39507,18166
29093,16385
54002,27848
26778,5772
37184,15362
47173,9609
3,2
17978,7541
3820,12116
25484,24303
9534,5411
144,2344
30230,24410
40085,33002
27605,17424
18138,618
1299,13431
12952,33856
58979,51588
2395,2659
33275,1277
698,1434
45258,7559
58375,11308
11682,629
31305,30679
52559,43996
46459,42919
19866,32171
3177,3910
1475,32677
45,54
47125,9017
11919,6882
55792,52580
14109,2270
4313,2803
17210,16199
10802,35710
51123,11691
36131,8898
26431,11869
38244,30505
4100,2886
37406,246
23473,21635
3434,1332
14992,11322
23754,11937
57726,13394
37795,22052
11238,5744
5915,10435
48266,11458
37912,28777
49606,32777
5165,4695
14734,229
44090,32695
4117,2882
873,9
40519,9656
30119,25240
53841,39833
1324,2972
12118,3103
14123,7795
32444,20012
4852,3216
33658,26223
47365,30882
54412,20668
2533,2847
15701,2682
11112,5442
37060,35603
16232,9557
8818,45991
25455,6920
33093,9179
17127,11644
12412,10567
50772,42884
26901,17645
19561,19021
6696,1795
1768,19342
52868,44143
46551,31645
45545,35626
19441,38229
35112,29244
1115,168
48793,21461
36491,8742
56058,40085
5057,2339
16508,13124
2295,25893
10727,14842
17886,13044
20474,30812
9098,20942
3174,1752
11673,5460
30093,2419
25061,19170
27886,17335
19679,10589
58192,38800
15428,14310
24132,2995
2662,171
902,1116
38926,28217
7577,51000
7575,631
37547,18582
8246,5284
15539,793
18353,13219
29,2360
28676,7682
41850,38317
30800,28686
20987,9731
11905,1439
42640,524
17378,23335
13095,3020
58552,26502
15005,7434
36349,18379
1592,24
34377,6527
68,17058
39524,53151
5855,18816
9380,5758
51494,50835
439,403
11462,17156
6721,6454
42942,39255
20471,19277
27559,18824
48264,21594
9795,9314
28326,25931
20860,15996
2426,1730
12014,13455
11328,6212
12095,5856
26875,7523
28551,26921
25213,17158
20176,9291
3589,3120
38806,36214
54383,27193
6000,520
24044,21395
7762,2407
19346,11069
20499,11299
3919,3762
41518,38741
28312,28641
15461,8644
37436,26302
655,564
10569,834
41770,21040
3095,1213
56335,33856
1049,121
51720,1492
9998,9281
36625,34166
36045,31133
3169,1386
13763,2234
11140,7968
9347,8805
21585,13106
45120,41249
246,972
3962,44317
23869,14687
11757,10384
32938,11445
11234,8419
21020,15182
24236,107
7323,1957
46827,38648
26456,18262
5949,15365
1516,771
15296,9111
11250,18794
1135,987
44696,43657
47196,30822
47205,26335
2490,417
3017,13620
45047,23019
